soil_texture,soil_type,pH,initial_moisture,moisture_after_24hr,drainage_rate,electrical_conductivity,nitrogen,phosphorus,potassium,organic_carbon,temperature,soil_quality_score
Loamy,Laterite Soil,5.868134714539999,61.05650345448931,44.17939762526876,16.877105829220547,1.0688772532528255,48.13108910929806,26.689165057121933,111.2427810919757,0.22365700420274398,32.47520636746505,53.7
Clayey,Laterite Soil,5.9606709109898794,73.50852757322096,66.50558227601276,7.0029452972082,1.1747826398894725,21.33694289742015,21.5958568766591,133.30070940990302,0.1628324127673944,32.12220205177159,49.93
Loamy,Laterite Soil,5.741556216568637,61.75890283418662,48.34660326279648,13.412299571390143,0.7270286232887825,25.769600844724142,25.179536637080613,200.1239064667862,0.28296698999937564,34.117851123817715,55.26
Clayey,Laterite Soil,5.349318719227723,66.46614557159842,56.94465032043714,9.521495251161276,1.0100576490943622,43.74738479634933,25.096549167246625,161.89251528923648,0.13135208573032786,29.4797165638219,46.86
Loamy,Laterite Soil,5.4383734351090816,64.05471676330419,46.1501799795051,17.904536783799088,0.8127289252971643,42.583763251612865,15.046454885274905,283.0579880758548,0.15896344766935339,27.656855648662635,50.04
Sandy,Laterite Soil,5.9848440535994785,68.95815731560195,42.92340667913611,26.034750636465844,0.7012496630389377,58.7330784039702,19.057667208310235,289.1430216882049,0.2813971036876487,31.768200436300468,65.35
Clayey,Laterite Soil,5.455602569337649,68.01586869873552,61.69775102431577,6.318117674419746,0.6863207798059978,24.186417613859245,18.458870874831156,259.11567525151725,0.118603481852535,26.4138355421634,48.77
Loamy,Laterite Soil,5.2957744729520995,61.30320433172336,45.44263063461938,15.86057369710398,0.7001091469233466,56.94925583507104,26.429425055523815,170.81291247101882,0.11952200762179832,31.558207673273927,49.57
Sandy,Laterite Soil,6.024006728694139,65.37275673668039,33.60151410185475,31.77124263482564,0.7596608211223851,21.560256830512724,19.111335639802178,278.19477693814076,0.2257468030119986,30.69497258518576,57.79
Sandy,Laterite Soil,5.245424306207415,68.32391041701908,33.4076669874068,34.91624342961228,1.0045761442200147,59.19821789433114,29.712014679056008,237.33572234482588,0.23835552782839645,27.43614791982194,54.2
Loamy,Laterite Soil,6.171048956257443,67.98555838130599,55.34338357603976,12.64217480526623,0.8297000368610611,45.22541179932322,18.602854641936524,187.55301099762568,0.2820392248289393,28.1037088910812,61.69
Clayey,Laterite Soil,6.411126288851692,72.62129620450325,61.06806025533771,11.55323594916554,1.1248461897939395,49.49725765708489,15.056748013805786,113.45692258430292,0.13495625697498675,27.67997266884378,56.79
Silty,Laterite Soil,6.081581991346807,71.12208236781525,51.68983164354485,19.432250724270403,1.0316328933448922,21.12486025111695,17.506426915460274,225.35066970846623,0.15143047022181916,26.4609656554132,53.62
Sandy,Laterite Soil,5.97842166922767,68.23003574446935,40.87972275635016,27.350312988119185,0.9576261572865883,24.298022105156324,10.338255998432146,281.91288547606024,0.18103942851506594,27.69630008767183,53.27
Sandy,Laterite Soil,5.3171468869983665,68.19677002780459,33.20326702308259,34.993503004722,0.9977158725807993,58.61794538402485,28.31628696381488,200.57510401311697,0.1530341482366711,32.95110282526725,51.5
Loamy,Laterite Soil,6.446529851053979,61.35745853099901,43.492829425774936,17.864629105224076,0.779653874881864,24.006199900270676,15.434351977963594,263.19115788304134,0.1327457915758342,28.783156071652595,58.63
Silty,Laterite Soil,6.472075001361921,62.88396967146758,45.48839099801525,17.395578673452334,0.8496965678436946,26.6615405398908,29.723535945673895,264.1698018526257,0.22593671905184057,27.814773024509194,65.45
Silty,Laterite Soil,5.180567224258301,62.70068695721189,47.30430805556899,15.396378901642905,1.1572580527232954,39.86973712023938,26.858909649123945,189.17732397196158,0.2161537167228843,32.08583545767825,45.67
Silty,Laterite Soil,5.541824088463717,69.31872737286501,53.10098143154164,16.217745941323372,0.6424179649106196,34.46160751051826,20.69598932562385,299.24489860892777,0.22746043130760477,29.745335626224406,56.34
Loamy,Laterite Soil,6.194586083929563,68.16056757114323,53.568163860743525,14.592403710399708,1.1319572649014389,36.43770209400439,22.086088396429577,226.00373612376546,0.2190829603240217,29.173829418004733,59.0
Clayey,Laterite Soil,5.02500732589945,66.44312043687482,60.78820458848847,5.654915848386352,0.7418849473432167,28.460269971270723,24.72070800852131,164.00322261747834,0.27470685284904295,30.060446924118366,46.23
Sandy,Laterite Soil,6.277372100025856,61.62511065297456,27.027653438354868,34.597457214619695,0.8440642491432031,50.49444854828691,12.877523107795604,101.72380051835606,0.27275792459300063,25.199729325780282,58.08
Loamy,Laterite Soil,5.77702302336278,65.86601737404561,51.13364794255797,14.73236943148764,0.8536119717944555,48.722726448034436,18.853874039348717,246.44384126244447,0.10149262808344389,27.330189643968346,53.81
Silty,Laterite Soil,5.316144649144859,70.13142004481725,51.012401361643086,19.11901868317416,0.9768182787417221,53.19758372849773,18.312555640583103,151.66008582551845,0.14734409517076658,33.670116069106,47.0
Sandy,Laterite Soil,5.731850292918953,66.69268291750835,37.21182804467759,29.48085487283076,0.9760815780389063,34.349700421715546,29.912903533486986,196.03670305237756,0.14085129358727927,29.858856061896134,53.17
Sandy,Laterite Soil,6.201227149789625,65.65851787410672,31.490957842919258,34.16756003118746,1.0312195595836775,43.44941995123047,19.84734097402498,138.4631545568701,0.19022601395956829,29.63936263454891,56.5
Silty,Laterite Soil,5.503110220244521,64.45818587022575,43.05429082126416,21.403895048961587,0.9198331740568266,45.261775147046414,20.858808889786555,125.87612339334018,0.2904528029066744,28.75821219007941,51.04
Silty,Laterite Soil,5.670311292800658,62.991461122776236,43.630782813492566,19.36067830928367,0.7322822885996219,26.582642337173397,18.126644619275357,285.3170766436762,0.25559699431418736,32.10421815012412,54.43
Sandy,Laterite Soil,5.126319516765648,64.18923624792919,34.016514550386084,30.172721697543103,0.9998443828169513,31.416162738536897,21.716167884304888,121.8964732137988,0.2969151792752226,34.65836668807584,44.04
Sandy,Laterite Soil,5.3681816938083955,61.74784987883366,30.26754669828152,31.48030318055214,1.0660928203441686,46.93678915645731,22.28998920510385,278.4938187904023,0.24351227652970714,25.78626710989758,51.37
Clayey,Laterite Soil,6.482020943098132,68.30914765780196,61.57113530038603,6.738012357415926,1.0395676195442392,47.38900655524019,14.241624749547555,147.79953604231025,0.1778779559333747,27.81284563553034,59.46
Clayey,Laterite Soil,5.029477224120272,69.11127278259379,62.4709973230401,6.640275459553685,1.1793658988285305,33.66281548126272,16.770137588509456,101.4183625548742,0.2758786113614391,31.802506883303742,40.38
Loamy,Laterite Soil,5.239499524050726,68.25439895748629,55.37474915532627,12.879649802160017,0.9697744490124868,21.794422305108682,22.450939809245632,161.7835445687532,0.25801664999428753,28.68725155470846,45.55
Sandy,Laterite Soil,5.600534940259746,67.6973141829688,34.58796225624269,33.109351926726106,0.8438776307712433,50.873441409204396,19.67754529128518,279.5064653044168,0.2894305872012709,34.07761243650179,58.22
Clayey,Laterite Soil,6.238302262280623,65.87416807871084,54.31871475953926,11.555453319171576,0.7205468038113134,52.2047683501866,27.002654693700737,157.83006689083018,0.25826214286253335,34.52260078362324,64.78
Sandy,Laterite Soil,5.806371707077272,60.49860146399164,33.99950893152024,26.4990925324714,0.987090049980542,20.678765172618657,29.207335492442606,108.9176185468288,0.21515849422446193,26.430619527234025,50.03
Silty,Laterite Soil,6.398400325881458,62.14014517526057,43.17213614220191,18.968009033058664,1.0935944810882563,20.5312481383432,20.84030596959452,191.91259550110436,0.23318943321609284,29.98967944220793,57.39
Clayey,Laterite Soil,5.754830622287952,65.72213185335188,55.931084325866735,9.791047527485148,0.8911743804370291,25.975265449057282,22.96513908155644,134.47727242103326,0.2530297699722528,33.72394563354815,51.88
Silty,Laterite Soil,6.4435070862218105,68.13116239069241,52.03073520579373,16.100427184898678,0.643739071122993,45.07331617660269,15.063978140256204,260.73869037546046,0.20367309266706413,33.17822073566191,65.59
Silty,Laterite Soil,5.6824353195916055,71.78947355854662,53.27638684137509,18.513086717171525,0.679482393805156,41.87662055172497,20.92495200261702,117.89462456207744,0.25069512108929615,29.179840855069138,54.61
Silty,Laterite Soil,5.148856497379522,70.53284798567202,49.5397726317094,20.993075353962624,0.7576172862011612,54.99064250215974,12.57805170146998,243.99936052548924,0.11814417654956617,26.01165619613103,47.04
Loamy,Laterite Soil,6.1833709444488,66.23137853747825,52.094974742763384,14.136403794714866,0.9835210976339759,29.4273013830354,24.273205662243075,274.73560691214976,0.14673808976507272,26.2680179912676,58.74
Silty,Laterite Soil,5.190665736300536,70.66595688595504,51.51093010505495,19.155026780900087,0.6965161760910588,48.01391555466278,25.177362688358993,121.15930405455978,0.1855083710719424,30.061398526946444,48.83
Loamy,Laterite Soil,5.770276800112655,68.14625056025918,50.529272310953196,17.61697824930598,0.9214133822736179,35.76761978399632,26.96406257105791,198.5965420916178,0.2900558447222814,29.71902510564523,57.55
Sandy,Laterite Soil,6.247912312532078,64.90312489409828,31.43527487540083,33.467850018697455,0.799979915922315,39.67712096156517,21.45545019474218,147.6674421255994,0.18070399848804225,32.93955084715591,58.6
Sandy,Laterite Soil,5.1602314894459855,64.86482765732423,36.52437217312463,28.340455484199595,1.1695687030535902,32.203987472781066,13.377185787340707,192.13455833099863,0.1477690320807214,28.070877433602487,39.35
Clayey,Laterite Soil,5.816162935909203,65.35159250271194,58.08957598175601,7.262016520955925,0.8139353527061332,37.892110250104025,29.31035836469533,175.4696954460623,0.2103424744039934,27.58226813259983,56.64
Clayey,Laterite Soil,6.139280223075416,67.4346704406676,59.230318151738665,8.204352288928938,1.0255776762844608,20.845992933976653,18.378659559678923,255.17301304055738,0.14119763683769465,28.387329557744316,54.62
Loamy,Laterite Soil,6.112993086689258,65.63737101445399,52.407495617498526,13.229875396955464,1.1115255869253002,27.927855456866727,27.487960634166615,170.50584826010345,0.11045582065375192,32.22683574474487,53.65
Sandy,Laterite Soil,5.1899556882775615,63.192252977861884,29.133136265515404,34.05911671234648,0.8958180750952813,23.277537561525847,13.919603694035239,288.75327644240286,0.13570395785451975,34.764896611478875,42.71
Clayey,Laterite Soil,5.817237013510148,68.76259329330422,57.29959114620667,11.463002147097548,1.0214392326483592,46.35607226299429,29.782506382174667,153.00945748185666,0.1539484931747534,31.720595026617353,55.1
Clayey,Laterite Soil,5.00587756242664,65.52023755029447,59.72471527941743,5.795522270877036,1.0813642182884866,51.468920589341636,20.194521505763596,160.013416581088,0.2998921362119346,26.51264284462676,45.7
Clayey,Laterite Soil,6.1344651454704415,67.84674738846464,60.21494883496066,7.631798553503977,0.6464901759332896,20.72116035835649,12.046643590681263,182.09974273947586,0.20793235778063046,34.331929170490184,55.35
Sandy,Laterite Soil,5.699561891756823,66.37402481209222,33.355765813337065,33.01825899875515,0.6650402236299736,55.037320887448196,25.663200580558055,133.62361951954503,0.17233321663900855,30.122605638762607,55.77
Clayey,Laterite Soil,6.419280340986892,69.87374807921245,60.498107210406744,9.375640868805704,0.9241303600671711,22.01291731738656,11.25814952036048,137.46935826535778,0.21595428835249592,25.324707716917484,56.19
Sandy,Laterite Soil,5.204084351647465,67.43352895570013,35.2002259157605,32.23330303993963,0.6928716209076672,32.04702347989435,14.9795379832273,174.46141971460958,0.26721578015905617,27.54663765889962,46.94
Silty,Laterite Soil,6.47985423616899,66.88950926438451,49.03765409490172,17.851855169482796,0.6853088258324109,22.1130357563441,22.516823899647516,110.90185548274391,0.11118527002564514,33.364397373761236,57.88
Silty,Laterite Soil,5.842391761568291,67.11938630681928,48.43033293474855,18.68905337207073,0.7186141818686925,32.75269291492019,21.86992831643703,142.0235551880429,0.13416274126124214,26.163317271332613,52.45
Silty,Laterite Soil,6.204046108004032,71.70116886418433,56.547296160516964,15.15387270366736,0.7783284683070576,25.425064640292536,12.912572934108468,239.4863234474385,0.2576070299150044,31.428065910861736,59.42
Loamy,Laterite Soil,6.037891044899888,67.82745674251387,50.20256970811924,17.624887034394632,0.7460655700592463,53.68774923492458,14.186121516684171,114.50446339089629,0.1311703073102887,32.03280054042251,54.77
Sandy,Laterite Soil,5.975382606640492,64.02526355490141,29.824863029442376,34.20040052545904,1.1687139403521964,30.342290545609835,16.744249808125716,180.4520827367084,0.11808379555833215,25.512242964043132,48.98
Clayey,Laterite Soil,5.601455490032528,69.96515422230605,64.10192478477902,5.863229437527039,1.063704050055902,52.126820465309244,13.06825764778176,173.31023747584524,0.17014195759841685,28.733531610318316,49.47
Loamy,Laterite Soil,6.060842492503134,61.51410443936085,44.72338340905371,16.79072103030714,0.8200331451562795,24.23220099426057,22.56413194186088,124.27438490972393,0.13807635725940695,34.85934168624918,51.83
Loamy,Laterite Soil,5.867845898419032,67.80682074687863,53.465389449374655,14.341431297503973,0.9324595682374957,26.979939455918206,17.574067111623187,268.6289730059491,0.28226836324328175,31.44213015989618,56.53
Silty,Laterite Soil,6.340959586193756,68.507243843338,47.43949344351858,21.067750399819424,0.6569095159518936,41.76504007852404,24.810190424366372,251.38536902540275,0.28395851435588726,31.06716201970004,68.29
Sandy,Laterite Soil,6.080167000272419,61.66787335183674,28.693667812420095,32.974205539416644,0.8782858948046257,26.959095980872142,16.749540914259438,103.6162184411371,0.11722715430980726,29.003298684107584,49.34
Clayey,Laterite Soil,5.995235517693065,70.4987692115621,61.1616910617725,9.337078149789605,0.729277744365438,24.819272897538717,27.030743437958513,131.32256297853,0.267258262620492,34.747600813361956,58.26
Loamy,Laterite Soil,6.472132137383038,68.42538229398637,53.42012265864878,15.005259635337595,0.7818394567050609,45.52897660162446,17.000137369463573,285.6745103961583,0.11947534582160085,25.656260881778177,64.17
Clayey,Laterite Soil,5.979092185665836,70.49411832060964,61.358054448843845,9.1360638717658,0.8187398565119186,53.747221186599106,13.898855379403196,265.3735694346724,0.15113324466636288,30.626554229027423,58.57
Silty,Laterite Soil,5.311267243077318,69.62187511194082,49.626623548096525,19.9952515638443,1.1206338916830554,37.28464947207718,29.331815404466333,190.44302002034362,0.21376254728677457,26.427856366678846,49.37
Sandy,Laterite Soil,5.479581274009782,63.89434680077673,29.377322736871363,34.51702406390537,1.1287504090091338,34.00746097327844,11.665153161012643,244.91158183176364,0.27361963197341255,28.11512299013986,47.83
Clayey,Laterite Soil,5.7279001135139325,72.82923614257572,64.73065220475269,8.098583937823037,0.8294179986369767,37.72509381291658,17.523809375392442,173.468103055456,0.2555818813497074,30.259465769014593,54.19
Clayey,Laterite Soil,5.7863820808066055,73.0879944450115,65.55561626155354,7.532378183457965,0.761663667782193,31.100912196095702,28.668262540469097,244.70691466621773,0.23414546508852016,30.77186676223309,59.05
