crop_type,state,year,month,avg_price_per_tonne,min_price_per_tonne,max_price_per_tonne
Wheat,Uttar Pradesh,2021,5,23132.42,21266.81,24380.9
Sugarcane,Madhya Pradesh,2022,1,4118.97,3846.87,4509.52
Rice,Karnataka,2020,5,21020.41,19290.59,23694.71
Maize,Uttar Pradesh,2022,4,20888.26,18743.48,23223.0
Maize,Madhya Pradesh,2021,12,20301.57,18267.09,23025.65
Cotton,Maharashtra,2024,7,51958.25,48328.2,56689.07
Maize,Madhya Pradesh,2020,12,18997.59,17717.57,20379.92
Maize,Punjab,2024,11,16170.55,14593.01,18282.58
Cotton,Punjab,2020,5,62530.04,54686.47,66339.87
Maize,Madhya Pradesh,2021,7,17245.64,16028.76,18278.6
Rice,Uttar Pradesh,2021,2,23292.24,20605.41,26723.29
Cotton,Maharashtra,2022,3,59276.78,56192.81,63830.87
Cotton,Madhya Pradesh,2021,8,51709.61,47611.74,54456.29
Wheat,Uttar Pradesh,2022,6,22754.97,21321.85,24208.22
Cotton,Maharashtra,2022,10,49841.8,47151.67,55788.77
Wheat,Uttar Pradesh,2024,1,23842.41,22176.71,25982.59
Cotton,Karnataka,2020,4,60132.86,54003.21,66457.81
Sugarcane,Karnataka,2020,8,3262.53,2979.27,3509.54
Maize,Uttar Pradesh,2023,3,18722.59,16755.08,20727.15
Rice,Madhya Pradesh,2020,2,23235.34,20762.15,25361.02
Cotton,Maharashtra,2024,3,62970.49,58772.07,67693.02
Rice,Maharashtra,2024,7,20124.78,18332.73,22308.71
Wheat,Madhya Pradesh,2020,6,23489.03,20702.72,24996.66
Sugarcane,Maharashtra,2020,12,3097.24,2698.87,3284.78
Rice,Karnataka,2021,4,24154.87,22827.82,27125.14
Sugarcane,Uttar Pradesh,2020,10,3547.79,3034.09,4038.89
Rice,Maharashtra,2021,1,20828.33,18924.34,23902.75
Cotton,Karnataka,2024,8,56271.91,50826.5,64179.92
Rice,Madhya Pradesh,2022,10,21787.2,20297.45,25029.71
Maize,Uttar Pradesh,2023,8,15804.23,14048.15,16669.38
Rice,Karnataka,2021,2,23475.43,20420.2,25810.83
Rice,Madhya Pradesh,2020,2,24738.58,22864.16,27881.4
Cotton,Uttar Pradesh,2024,2,56813.55,53823.69,63423.03
Rice,Maharashtra,2023,1,20996.2,18703.91,22634.88
Maize,Uttar Pradesh,2023,6,17907.47,15528.84,19751.64
Rice,Madhya Pradesh,2022,8,20538.65,18053.45,22857.27
Cotton,Punjab,2023,7,54202.81,47607.94,56914.27
Rice,Punjab,2020,8,17819.3,15372.6,20373.9
Maize,Karnataka,2024,9,16842.89,15627.46,18710.04
Rice,Uttar Pradesh,2023,10,19502.94,18471.05,21206.73
Sugarcane,Karnataka,2024,12,3633.4,3232.36,4165.26
Rice,Madhya Pradesh,2023,5,22861.99,20664.91,24663.24
Maize,Uttar Pradesh,2022,12,19048.11,17419.22,20712.8
Sugarcane,Madhya Pradesh,2021,11,3471.97,3281.34,3653.28
Rice,Madhya Pradesh,2023,6,22091.45,19486.73,23753.29
Wheat,Karnataka,2022,8,21048.44,19015.62,23834.84
Sugarcane,Maharashtra,2020,2,3706.76,3414.67,4034.79
Sugarcane,Punjab,2022,5,3837.7,3416.43,4330.19
Cotton,Maharashtra,2022,10,48508.02,43057.23,52695.18
Rice,Karnataka,2024,7,17521.87,14985.17,19599.16
Maize,Punjab,2021,2,18739.22,17457.52,21180.12
Cotton,Uttar Pradesh,2023,8,51473.13,46255.77,55583.01
Wheat,Uttar Pradesh,2021,6,21358.33,18658.65,23986.5
Wheat,Maharashtra,2020,8,21086.65,18008.68,22340.82
Cotton,Punjab,2020,12,53993.38,47195.59,61747.51
Cotton,Maharashtra,2023,12,53731.52,48466.69,58378.32
Sugarcane,Punjab,2021,6,3522.25,3111.91,3771.37
Maize,Maharashtra,2021,7,17973.16,15956.21,19441.0
Wheat,Maharashtra,2020,5,21799.82,19788.13,23033.45
Wheat,Karnataka,2021,7,23249.57,20206.87,25359.25
Sugarcane,Madhya Pradesh,2022,1,3939.55,3610.23,4237.02
Maize,Maharashtra,2023,10,16980.35,14649.0,17928.76
Sugarcane,Maharashtra,2020,8,3048.19,2644.0,3432.49
Rice,Punjab,2020,1,20937.02,17829.63,23151.76
Maize,Madhya Pradesh,2020,1,20528.43,18604.57,22198.15
Maize,Punjab,2020,12,16217.33,14263.32,18217.58
Sugarcane,Punjab,2021,12,3527.3,3032.64,4020.34
Maize,Karnataka,2022,12,19345.25,17120.34,21379.05
Maize,Karnataka,2020,1,19236.56,17484.75,21208.58
Maize,Punjab,2021,11,17142.68,14919.26,18774.44
Maize,Punjab,2024,3,20558.04,17673.58,22712.57
Maize,Punjab,2024,6,19548.9,17990.34,22075.99
Rice,Maharashtra,2022,3,20973.92,19317.34,23443.27
Maize,Maharashtra,2023,9,16543.28,14102.2,18051.61
Cotton,Karnataka,2022,8,56626.07,49356.05,62803.25
Cotton,Madhya Pradesh,2023,1,59042.06,55577.51,66704.55
Wheat,Punjab,2022,3,25855.91,22628.61,29685.25
Maize,Punjab,2024,12,18127.76,16521.11,20472.65
Maize,Uttar Pradesh,2022,4,19240.3,17530.79,21541.5
Maize,Uttar Pradesh,2020,5,20938.16,18514.52,22211.12
Maize,Punjab,2020,5,19408.88,17508.08,21819.85
Cotton,Punjab,2021,10,49306.39,44423.75,53854.64
Wheat,Uttar Pradesh,2020,5,23641.03,20888.17,27130.49
Maize,Uttar Pradesh,2022,4,20273.77,19003.73,21955.23
Sugarcane,Madhya Pradesh,2024,10,3648.59,3262.3,3837.57
Maize,Madhya Pradesh,2021,4,21378.3,18330.85,23538.35
Cotton,Karnataka,2020,3,65722.05,59923.36,73243.43
Wheat,Punjab,2022,4,24889.41,21226.53,28196.04
Wheat,Uttar Pradesh,2020,3,24413.76,22481.84,26158.99
Cotton,Karnataka,2020,2,65604.75,56028.62,70204.54
Sugarcane,Uttar Pradesh,2020,4,3864.83,3446.83,4254.61
Wheat,Madhya Pradesh,2020,11,21446.42,19251.92,23099.24
Rice,Punjab,2022,12,20482.44,18220.66,22118.32
Rice,Maharashtra,2022,11,18630.68,17451.25,20953.45
Maize,Karnataka,2020,12,19065.4,16455.22,21346.04
Rice,Karnataka,2022,3,24476.83,21309.71,26780.66
Sugarcane,Karnataka,2023,1,3876.58,3583.65,4310.54
Cotton,Maharashtra,2024,10,53295.14,49580.87,58261.21
Maize,Karnataka,2020,7,17952.03,16948.45,19722.77
Wheat,Punjab,2020,6,24058.74,21562.93,27150.46
Wheat,Uttar Pradesh,2021,8,21138.76,18348.02,23184.48
Cotton,Uttar Pradesh,2022,4,65698.04,62203.38,73929.91
Maize,Uttar Pradesh,2020,2,22269.91,20777.9,23493.14
Rice,Punjab,2022,5,20950.24,19593.58,23146.67
Cotton,Madhya Pradesh,2022,3,63666.64,55911.59,70229.77
Sugarcane,Uttar Pradesh,2021,4,3778.86,3231.56,4027.71
Maize,Madhya Pradesh,2020,7,18208.88,15902.54,19944.86
Wheat,Maharashtra,2023,8,20364.29,18362.73,22937.54
Maize,Punjab,2021,7,18730.04,17078.7,19878.38
Rice,Punjab,2023,9,18099.96,15667.93,19795.99
Cotton,Maharashtra,2020,3,64541.91,58608.81,70274.09
Cotton,Karnataka,2020,3,62418.76,54121.81,66955.59
Maize,Punjab,2021,5,17689.15,15946.64,18875.52
Rice,Karnataka,2024,11,21880.94,20049.3,24840.42
Cotton,Madhya Pradesh,2021,7,56265.95,53314.95,60954.26
Maize,Madhya Pradesh,2022,9,15964.5,14519.79,16906.72
Sugarcane,Maharashtra,2023,7,3187.24,3014.89,3574.7
Rice,Madhya Pradesh,2020,1,22883.36,21254.43,25638.76
Cotton,Karnataka,2021,11,52013.01,48675.72,59590.45
Cotton,Punjab,2020,8,57282.37,51548.61,65482.54
Sugarcane,Punjab,2023,4,4069.84,3644.33,4358.51
Sugarcane,Maharashtra,2022,3,4263.95,3625.94,4580.12
Sugarcane,Maharashtra,2020,8,2780.67,2488.28,3192.39
Cotton,Punjab,2020,2,61488.19,54418.72,67342.99
Maize,Uttar Pradesh,2021,7,18120.18,16780.56,19297.74
Wheat,Uttar Pradesh,2022,2,26462.44,24006.27,28456.76
Sugarcane,Madhya Pradesh,2023,12,3711.16,3197.86,4262.59
Wheat,Uttar Pradesh,2024,6,22041.34,19415.41,23430.66
Wheat,Uttar Pradesh,2020,7,22156.68,18975.08,25175.38
Wheat,Karnataka,2020,6,21876.62,20698.56,23510.25
Maize,Punjab,2024,10,16412.57,15002.25,17912.56
Wheat,Uttar Pradesh,2021,9,20546.38,18019.3,21998.67
Cotton,Maharashtra,2021,2,57072.79,49537.24,63859.37
Maize,Karnataka,2023,6,20698.63,18763.46,23510.9
Sugarcane,Uttar Pradesh,2021,9,3321.02,3046.54,3525.27
Cotton,Maharashtra,2021,10,49289.55,45320.86,53930.39
Cotton,Madhya Pradesh,2022,12,55909.45,52872.53,60549.79
Maize,Karnataka,2023,2,22114.92,20925.55,25214.29
Maize,Madhya Pradesh,2021,10,18506.29,17572.84,19899.19
Wheat,Uttar Pradesh,2020,3,24474.73,21872.52,26971.59
Wheat,Madhya Pradesh,2024,7,21780.01,19479.17,23241.67
Cotton,Punjab,2020,3,59168.83,55460.45,66298.15
Sugarcane,Karnataka,2024,12,3752.15,3434.59,4298.55
Cotton,Maharashtra,2020,3,58669.34,49886.66,63057.41
Rice,Punjab,2024,2,23102.75,19848.69,25445.08
Sugarcane,Karnataka,2020,10,3524.67,3077.59,3764.78
Cotton,Maharashtra,2024,3,59633.02,53482.78,68211.7
Cotton,Punjab,2020,5,59642.14,51804.16,68457.21
Maize,Karnataka,2022,12,19094.51,16555.21,20652.82
Cotton,Uttar Pradesh,2020,9,51874.09,46294.99,56072.39
Cotton,Maharashtra,2022,10,51538.01,43809.42,57187.52
Maize,Punjab,2024,11,16809.38,15827.62,18133.85
Maize,Punjab,2023,4,20418.64,18810.88,22844.44
Maize,Madhya Pradesh,2023,1,19440.42,17145.12,20902.73
Wheat,Uttar Pradesh,2024,9,21902.2,19607.56,23926.82
Maize,Punjab,2021,9,16391.83,14190.02,17910.38
Maize,Madhya Pradesh,2024,12,19067.92,17054.56,21511.2
Maize,Uttar Pradesh,2024,10,17127.96,15723.55,19072.25
Wheat,Punjab,2023,3,26261.74,23744.12,28425.43
Sugarcane,Maharashtra,2020,2,3852.94,3327.5,4387.56
Wheat,Madhya Pradesh,2021,2,26970.92,24505.38,30137.82
Rice,Madhya Pradesh,2022,4,23389.55,21762.25,26100.76
Maize,Punjab,2022,12,18660.03,17359.51,20290.26
Wheat,Uttar Pradesh,2023,9,17849.91,15865.22,18913.21
Wheat,Uttar Pradesh,2024,12,21730.68,19352.52,24293.93
Sugarcane,Maharashtra,2022,6,3812.19,3265.94,4229.13
Maize,Madhya Pradesh,2024,6,19993.45,17335.38,22787.37
Wheat,Maharashtra,2020,11,21460.65,19649.68,24426.2
Cotton,Karnataka,2024,1,69287.37,65262.04,78986.98
Cotton,Maharashtra,2023,7,49423.21,44224.68,53250.61
Sugarcane,Punjab,2020,8,2986.43,2624.14,3215.96
Cotton,Uttar Pradesh,2020,1,55955.73,52380.51,59144.43
Sugarcane,Maharashtra,2022,6,3332.94,2947.82,3520.1
Maize,Punjab,2023,4,20416.42,17905.15,23006.08
Maize,Punjab,2022,7,17203.91,15420.81,18873.25
Sugarcane,Punjab,2021,8,3324.84,3116.56,3744.7
Rice,Madhya Pradesh,2021,5,24744.22,23129.3,26005.03
Maize,Uttar Pradesh,2023,7,17926.29,15959.58,20448.95
Maize,Maharashtra,2024,4,19826.35,17902.49,21507.17
Wheat,Uttar Pradesh,2022,6,24713.98,22293.3,27569.39
Cotton,Uttar Pradesh,2020,2,66692.74,62432.62,71059.01
Rice,Punjab,2023,11,18750.79,16784.86,20453.4
Maize,Uttar Pradesh,2020,6,17732.81,16208.23,20175.49
Rice,Uttar Pradesh,2023,12,21622.07,19282.85,24672.98
Wheat,Punjab,2020,10,21818.76,18590.46,24228.62
Wheat,Maharashtra,2024,1,23109.67,20283.42,26257.98
Cotton,Karnataka,2020,3,66815.19,61297.72,71635.86
Wheat,Karnataka,2024,10,20055.06,17116.59,21878.57
Sugarcane,Punjab,2023,2,4034.93,3752.63,4421.08
Wheat,Maharashtra,2022,12,21332.01,19426.02,23687.62
Wheat,Uttar Pradesh,2023,11,21425.66,18801.97,23064.8
Cotton,Uttar Pradesh,2021,8,55630.77,50269.03,60910.95
Sugarcane,Karnataka,2023,8,3237.51,2984.53,3468.58
Rice,Karnataka,2024,7,20013.47,17405.62,21840.22
Sugarcane,Uttar Pradesh,2021,12,3717.29,3297.78,4070.03
Sugarcane,Maharashtra,2020,12,3249.1,2936.27,3477.69
Rice,Madhya Pradesh,2023,11,18555.46,15838.22,20407.25
Maize,Punjab,2021,2,18616.99,16856.14,20588.23
Cotton,Punjab,2022,6,53713.21,47011.0,60753.56
Sugarcane,Karnataka,2023,3,4178.5,3947.5,4444.22
Wheat,Punjab,2023,5,21916.9,18761.03,23726.15
Sugarcane,Karnataka,2024,9,3336.85,2884.27,3740.59
Wheat,Karnataka,2023,11,20886.8,17773.08,23619.12
Sugarcane,Punjab,2022,6,3589.09,3113.96,3986.12
Sugarcane,Maharashtra,2020,3,4012.42,3537.21,4247.92
Sugarcane,Madhya Pradesh,2021,6,3470.17,3027.01,3708.94
Rice,Uttar Pradesh,2022,3,24751.07,21691.36,26018.5
Cotton,Madhya Pradesh,2022,6,57060.07,51462.12,63369.54
Maize,Maharashtra,2020,3,19882.85,17837.25,22017.08
Sugarcane,Uttar Pradesh,2020,1,3905.34,3681.92,4424.12
Sugarcane,Uttar Pradesh,2020,5,3625.93,3177.27,3990.13
Rice,Maharashtra,2020,1,20245.13,18714.7,22276.16
Wheat,Punjab,2023,10,20663.19,19229.1,22294.54
Cotton,Karnataka,2022,4,62544.04,57316.14,68339.32
Maize,Uttar Pradesh,2021,6,20460.02,19198.35,22497.26
Rice,Karnataka,2022,7,20396.75,17976.17,22953.82
Maize,Uttar Pradesh,2022,11,17310.1,16212.17,19429.59
Sugarcane,Madhya Pradesh,2021,10,3221.23,2868.12,3451.47
Maize,Uttar Pradesh,2021,1,18443.47,16001.72,20736.61
Rice,Uttar Pradesh,2020,3,21981.2,19238.1,24078.57
Cotton,Maharashtra,2021,4,60277.36,53593.16,63773.34
Sugarcane,Uttar Pradesh,2022,4,3947.49,3390.83,4378.06
Maize,Karnataka,2020,5,18705.36,16707.34,19741.51
Wheat,Punjab,2020,10,22482.77,20271.69,24741.7
Maize,Maharashtra,2021,7,15979.96,13984.75,17056.33
Sugarcane,Maharashtra,2022,12,3578.72,3384.69,4063.5
Wheat,Punjab,2022,4,23591.13,20547.62,25931.08
Rice,Punjab,2022,10,17507.65,14915.84,19558.44
Maize,Karnataka,2021,1,20886.13,18096.56,23609.91
Sugarcane,Maharashtra,2022,2,3812.73,3542.77,4051.86
Cotton,Uttar Pradesh,2024,10,49045.2,42937.7,52788.56
Cotton,Madhya Pradesh,2022,6,58415.53,52902.48,63739.59
Sugarcane,Madhya Pradesh,2020,10,3332.5,2880.31,3785.02
Cotton,Madhya Pradesh,2020,11,59629.28,52526.6,66539.45
Maize,Maharashtra,2020,1,17920.43,16120.9,20128.65
Cotton,Madhya Pradesh,2023,1,69411.38,59608.92,77519.88
Maize,Punjab,2020,5,19667.12,17577.06,21444.14
Sugarcane,Uttar Pradesh,2021,11,3332.49,2878.26,3668.0
Sugarcane,Karnataka,2022,4,4019.52,3723.53,4324.31
Wheat,Karnataka,2023,2,24157.44,21695.28,27761.77
Wheat,Maharashtra,2024,5,24066.86,21455.24,27118.2
Wheat,Punjab,2022,9,20724.67,17699.92,22015.63
Maize,Punjab,2023,1,18891.33,17655.36,20490.04
Wheat,Uttar Pradesh,2024,4,23430.25,21449.51,26263.7
Rice,Punjab,2023,1,19625.81,17814.45,21278.82
Sugarcane,Uttar Pradesh,2024,2,4144.78,3557.83,4763.51
Maize,Uttar Pradesh,2023,9,16516.99,15113.54,17886.26
Cotton,Madhya Pradesh,2020,10,56187.78,49959.11,60469.92
Rice,Punjab,2022,12,19401.91,17889.37,21364.48
Wheat,Madhya Pradesh,2020,12,21830.29,20615.58,23013.23
Cotton,Maharashtra,2021,6,62333.99,58719.85,65757.11
Sugarcane,Karnataka,2021,8,3405.71,3090.17,3866.72
Cotton,Uttar Pradesh,2024,7,55711.93,47461.24,62578.17
Cotton,Madhya Pradesh,2021,11,55489.09,52343.49,61910.27
Cotton,Madhya Pradesh,2023,5,60779.24,57254.74,66676.63
Rice,Punjab,2024,11,19302.51,16463.1,21599.16
Sugarcane,Karnataka,2024,11,3337.94,2908.77,3526.36
Cotton,Maharashtra,2023,7,52108.26,47284.56,57954.96
Rice,Punjab,2023,7,20729.18,19404.6,23041.78
Rice,Maharashtra,2023,5,21024.43,17897.59,23537.33
Wheat,Maharashtra,2022,7,22616.28,20691.82,24539.2
Maize,Karnataka,2023,10,15671.18,14757.7,16664.69
Maize,Madhya Pradesh,2021,12,19190.8,17029.08,20561.6
Maize,Punjab,2020,3,19591.45,17799.07,21438.76
Cotton,Uttar Pradesh,2021,4,62091.97,57810.31,69479.06
Rice,Maharashtra,2020,6,19942.05,18396.28,22331.34
Maize,Uttar Pradesh,2022,4,19773.44,17346.19,22406.84
Rice,Karnataka,2021,11,19842.13,18811.27,21814.13
Maize,Madhya Pradesh,2023,3,22090.67,18942.96,25279.14
Sugarcane,Maharashtra,2022,7,3013.91,2671.86,3439.65
Maize,Maharashtra,2023,7,17736.71,16152.32,19735.25
Cotton,Maharashtra,2024,6,57136.56,52211.41,63585.69
Maize,Madhya Pradesh,2021,9,17758.24,16394.92,20025.87
Cotton,Karnataka,2022,6,58388.51,54724.41,62567.02
Rice,Madhya Pradesh,2022,9,19404.9,17491.73,21984.16
Cotton,Punjab,2023,11,50946.68,45565.61,56402.32
Maize,Maharashtra,2021,12,17498.9,15950.62,19822.83
Wheat,Karnataka,2021,9,21023.9,18201.44,23324.61
Wheat,Karnataka,2022,1,23213.36,20017.96,26649.06
Cotton,Karnataka,2020,5,62101.89,55231.68,66619.32
Sugarcane,Karnataka,2022,2,4118.96,3752.14,4589.98
Cotton,Maharashtra,2022,5,55048.61,47275.78,62719.82
Rice,Uttar Pradesh,2020,8,17427.25,15618.93,18978.39
Rice,Punjab,2022,9,17427.63,16318.5,19918.49
Wheat,Maharashtra,2024,12,22843.03,21201.81,26111.43
Sugarcane,Punjab,2023,9,3140.57,2746.66,3478.8
Wheat,Uttar Pradesh,2024,3,26045.77,22152.77,28819.17
Cotton,Maharashtra,2024,7,50723.45,44835.49,54896.39
Cotton,Karnataka,2020,1,63876.43,58186.29,72520.02
Wheat,Madhya Pradesh,2022,10,22141.22,19405.89,24398.52
Cotton,Punjab,2020,2,60214.89,54535.49,67209.0
Rice,Punjab,2024,7,19352.62,17595.24,21745.15
Wheat,Madhya Pradesh,2023,7,21789.57,18774.86,24178.74
Cotton,Punjab,2021,5,59227.09,51971.65,62660.16
Rice,Karnataka,2020,1,23865.62,21070.35,26778.26
Rice,Madhya Pradesh,2024,1,20599.26,18835.49,22314.8
Rice,Karnataka,2022,6,21931.9,20040.15,24242.27
Cotton,Madhya Pradesh,2022,8,57705.74,49115.6,64610.27
Rice,Uttar Pradesh,2020,2,23160.06,21580.51,25679.17
Maize,Uttar Pradesh,2020,2,20200.37,17679.73,21621.91
Cotton,Karnataka,2022,8,52401.43,46092.64,57719.81
Sugarcane,Uttar Pradesh,2021,1,3453.7,2992.76,3964.06
Wheat,Uttar Pradesh,2020,7,21794.37,20105.11,23834.43
Wheat,Madhya Pradesh,2021,8,22654.14,20683.31,24558.39
Wheat,Madhya Pradesh,2020,4,26560.33,23899.33,29427.61
Rice,Punjab,2020,7,17663.97,15520.73,19195.36
Sugarcane,Punjab,2024,11,3353.0,2884.85,3793.22
Sugarcane,Karnataka,2024,11,3502.2,2990.48,3908.08
Wheat,Maharashtra,2023,10,20791.29,18680.96,22466.19
Sugarcane,Karnataka,2021,6,3642.16,3284.37,3963.38
Sugarcane,Maharashtra,2023,7,3153.62,2994.99,3445.51
Cotton,Karnataka,2020,4,63798.17,56450.09,71519.09
Maize,Punjab,2024,3,21151.13,18939.29,23730.63
Wheat,Uttar Pradesh,2021,1,23547.27,20268.2,26717.01
Maize,Madhya Pradesh,2021,4,20367.11,17607.95,22029.66
Maize,Madhya Pradesh,2022,11,19086.51,18086.51,20531.04
Maize,Karnataka,2022,3,20557.94,18290.87,22760.35
Rice,Punjab,2024,1,21375.39,20206.42,23548.7
Cotton,Punjab,2024,7,53826.98,45972.47,58213.92
Rice,Uttar Pradesh,2022,3,24189.87,21953.64,27698.84
Wheat,Maharashtra,2023,1,22670.55,19768.97,24260.15
Wheat,Uttar Pradesh,2022,1,24591.76,23171.58,27918.2
Rice,Uttar Pradesh,2023,9,18192.01,16380.78,19946.32
Maize,Punjab,2023,7,18659.76,16333.63,20535.12
Wheat,Madhya Pradesh,2022,6,24100.7,21504.74,26552.1
Cotton,Maharashtra,2022,9,50808.32,45066.97,57112.51
Wheat,Karnataka,2023,10,22055.65,20341.07,23609.48
Wheat,Maharashtra,2022,4,24720.44,21847.85,27117.94
Sugarcane,Karnataka,2023,4,4235.65,3739.81,4505.98
Maize,Karnataka,2022,1,19336.46,17207.59,22198.09
Cotton,Madhya Pradesh,2023,9,54967.18,49102.03,58105.94
Maize,Madhya Pradesh,2020,4,19918.01,17902.06,22312.48
Wheat,Maharashtra,2020,1,24293.74,21351.62,25717.96
Maize,Uttar Pradesh,2020,12,18754.7,17698.0,20401.73
Sugarcane,Madhya Pradesh,2023,7,3831.56,3381.09,4297.54
Sugarcane,Punjab,2022,11,3454.44,2983.05,3727.79
Sugarcane,Madhya Pradesh,2023,10,3507.67,3059.62,3934.69
Sugarcane,Uttar Pradesh,2022,3,3941.18,3721.77,4346.24
Sugarcane,Punjab,2024,6,3208.57,2831.85,3521.62
Cotton,Maharashtra,2021,8,56071.35,51040.67,64403.51
Maize,Madhya Pradesh,2021,3,21310.3,19514.79,24283.23
Maize,Maharashtra,2023,11,17992.07,16000.26,20622.08
Rice,Uttar Pradesh,2024,1,23615.49,21749.41,27041.13
Sugarcane,Maharashtra,2024,12,3241.14,2834.25,3645.03
Rice,Maharashtra,2023,9,16256.33,15080.36,17966.86
Rice,Maharashtra,2023,3,22156.82,20297.8,23980.11
Rice,Karnataka,2022,3,25687.41,22874.41,27481.35
Cotton,Karnataka,2020,12,57261.15,54178.44,63052.93
Cotton,Punjab,2022,10,49615.26,43934.97,54116.18
Cotton,Maharashtra,2023,2,64039.94,57054.44,70726.86
Sugarcane,Punjab,2024,9,3177.28,2743.51,3493.76
Wheat,Uttar Pradesh,2024,3,28597.45,24791.43,30388.04
Sugarcane,Karnataka,2022,5,3923.61,3593.83,4277.44
Rice,Uttar Pradesh,2023,5,22502.26,21172.33,25062.86
Sugarcane,Karnataka,2023,2,3921.37,3709.62,4439.17
Wheat,Maharashtra,2021,10,21509.76,20120.12,22955.63
Maize,Uttar Pradesh,2023,3,19752.2,17324.48,22429.43
Wheat,Madhya Pradesh,2024,8,20605.7,17580.55,21792.79
Wheat,Maharashtra,2023,6,21060.79,18389.99,23794.36
Wheat,Uttar Pradesh,2024,12,22172.5,20095.22,23293.92
Rice,Karnataka,2022,9,17162.65,14783.81,19181.22
Sugarcane,Maharashtra,2020,10,2939.44,2704.9,3298.31
Cotton,Uttar Pradesh,2021,9,53457.71,50494.17,58498.44
Rice,Uttar Pradesh,2022,2,24421.1,22221.48,26805.43
Cotton,Madhya Pradesh,2023,3,70794.99,65782.04,78462.22
Maize,Maharashtra,2020,10,16451.85,15479.41,18824.19
Wheat,Punjab,2023,11,21156.15,18032.36,22910.88
Wheat,Karnataka,2023,7,21431.71,19367.55,24455.28
Maize,Karnataka,2020,3,21152.7,19105.37,22773.8
Rice,Madhya Pradesh,2022,11,19685.73,18503.51,22495.6
Maize,Maharashtra,2022,7,17914.47,15915.12,20130.16
Wheat,Madhya Pradesh,2021,12,23511.61,21103.89,24975.4
Wheat,Madhya Pradesh,2021,4,25726.82,23757.4,27957.78
Maize,Madhya Pradesh,2021,1,21104.97,17979.07,22372.39
Maize,Maharashtra,2022,11,18870.23,16671.35,21126.14
Sugarcane,Punjab,2022,1,3741.65,3441.81,4192.12
Maize,Madhya Pradesh,2023,6,20217.09,18173.54,22138.25
Sugarcane,Uttar Pradesh,2020,7,3455.28,3005.88,3734.35
Maize,Karnataka,2024,7,18236.02,15953.85,19702.48
Maize,Maharashtra,2023,1,18522.93,17172.26,20055.19
Wheat,Punjab,2021,2,23656.23,21940.82,25145.88
Wheat,Karnataka,2023,9,20421.57,18284.97,22477.88
Cotton,Uttar Pradesh,2022,1,62869.5,58536.04,66294.33
Cotton,Karnataka,2023,7,59335.01,52193.69,63963.94
Sugarcane,Punjab,2021,2,3800.38,3348.05,4188.73
Rice,Uttar Pradesh,2022,8,18242.66,16717.03,19850.02
Cotton,Karnataka,2021,12,55747.4,49003.55,61551.75
Maize,Madhya Pradesh,2022,4,22242.64,18959.0,23532.24
Sugarcane,Uttar Pradesh,2022,5,3933.18,3626.99,4164.5
Wheat,Punjab,2022,12,22310.57,20852.17,25059.9
Sugarcane,Punjab,2024,4,4085.37,3637.66,4380.13
Maize,Karnataka,2022,2,21099.7,19015.1,23312.72
Maize,Madhya Pradesh,2022,6,21572.36,20383.09,24597.33
Maize,Uttar Pradesh,2023,12,19975.89,18728.83,22575.59
Maize,Maharashtra,2022,11,17067.08,15951.81,18782.6
Sugarcane,Madhya Pradesh,2022,9,3097.88,2864.93,3295.82
Wheat,Uttar Pradesh,2024,1,24960.75,21627.83,27085.8
Sugarcane,Karnataka,2020,7,3365.31,2949.65,3651.31
Maize,Madhya Pradesh,2024,4,20313.15,18394.09,21531.8
Maize,Maharashtra,2021,7,18377.51,17100.31,19976.15
Maize,Uttar Pradesh,2024,2,21521.25,18744.28,24501.24
Cotton,Uttar Pradesh,2023,5,62436.19,56918.23,68234.8
Sugarcane,Maharashtra,2021,7,3192.06,2821.05,3610.12
Sugarcane,Madhya Pradesh,2021,3,4274.14,3930.36,4815.15
Rice,Madhya Pradesh,2022,10,21457.35,19068.06,22983.53
Maize,Punjab,2024,3,19773.59,18058.58,22692.2
Sugarcane,Maharashtra,2021,7,3256.15,2987.19,3595.28
Sugarcane,Maharashtra,2021,7,2990.89,2794.52,3368.26
Wheat,Punjab,2023,2,25013.05,22889.94,28405.53
Wheat,Madhya Pradesh,2021,3,26572.75,22885.47,28825.42
Rice,Punjab,2020,9,18111.03,15536.08,20443.95
Wheat,Karnataka,2022,5,24831.54,23181.45,26477.01
Cotton,Maharashtra,2020,6,56207.66,50699.77,63684.69
Cotton,Karnataka,2022,1,63506.24,56642.8,67913.53
Maize,Karnataka,2024,4,20772.03,18759.91,23483.99
Rice,Maharashtra,2023,7,17164.23,15947.89,19020.31
Sugarcane,Karnataka,2021,6,3599.73,3077.79,4094.2
Sugarcane,Madhya Pradesh,2021,4,4207.81,3608.43,4522.0
Maize,Madhya Pradesh,2023,2,20428.58,19154.48,22058.74
Maize,Uttar Pradesh,2024,6,20219.04,17210.19,21837.89
Cotton,Maharashtra,2020,4,54606.87,49336.61,62124.04
Maize,Uttar Pradesh,2024,7,18845.99,17738.76,20289.54
Maize,Punjab,2022,11,19501.91,18427.57,22424.5
Cotton,Maharashtra,2024,3,55651.1,48613.5,62479.38
Rice,Maharashtra,2023,9,17980.08,16161.1,18919.66
Wheat,Uttar Pradesh,2021,6,22607.33,20769.19,24402.36
Maize,Madhya Pradesh,2021,2,19508.82,16908.56,21278.61
Wheat,Maharashtra,2022,11,21493.74,18768.92,23717.91
