loan_id,loan_amount,borrower_income,land_area,crop_yield,past_delay_count,total_loans_taken,season,income_to_loan_ratio,past_delay_rate,due_date,repayment_date,delay_flag
1748,230496,436230,9.46,3.77,1,2,Kharif,1.8925708038317368,0.5,31-08-2024,27-08-2024,0
1749,122666,231877,3.1,1.7,2,7,Rabi,1.8903119038690428,0.2857142857142857,02-09-2024,01-09-2024,0
1750,186919,154599,9.91,1.36,1,6,Zaid,0.8270908789368657,0.16666666666666666,24-02-2024,24-02-2024,0
1751,148633,392009,8.43,2.41,3,5,Kharif,2.6374291039002107,0.6,16-07-2024,13-07-2024,0
1752,55572,329754,7.94,2.21,1,4,Zaid,5.933815590585187,0.25,17-09-2024,17-09-2024,0
1753,278897,230653,0.58,2.75,0,5,Kharif,0.8270185767505567,0,16-01-2024,12-01-2024,0
1754,252843,309859,0.87,2.1,4,3,Rabi,1.225499618340235,1.3333333333333333,22-04-2024,22-04-2024,0
1755,28367,423908,4.56,4.73,2,1,Zaid,14.943702189163465,2,07-07-2024,06-07-2024,0
1756,41881,382377,5.19,3.79,1,5,Zaid,9.130082853800053,0.2,18-07-2024,16-07-2024,0
1757,194682,369664,6.75,4.34,4,3,Zaid,1.8988093403601771,1.3333333333333333,02-11-2024,29-10-2024,0
1758,237054,499802,5.67,3.68,2,6,Kharif,2.108388805926076,0.3333333333333333,12-05-2024,12-05-2024,0
1759,150011,218922,2.67,2.27,4,5,Zaid,1.4593729793148502,0.8,08-07-2024,08-07-2024,0
1760,140522,455486,9.84,3.32,4,1,Kharif,3.2413856904968616,4,04-08-2024,02-08-2024,0
1761,221464,274135,3.11,2.09,0,3,Rabi,1.2378309793013762,0,10-11-2024,07-11-2024,0
1762,76630,229243,6.9,1.82,4,2,Zaid,2.991556831528122,2,23-05-2024,20-05-2024,0
1763,223206,496710,8.73,2.75,2,7,Rabi,2.2253434047471843,0.2857142857142857,07-01-2024,06-01-2024,0
1764,162957,159681,2.83,4.86,4,2,Kharif,0.9798965371232902,2,27-02-2024,10-04-2024,1
1765,81331,145057,0.95,3.45,2,6,Kharif,1.7835388720168202,0.3333333333333333,22-02-2024,18-02-2024,0
1766,284052,473574,2.91,2.23,0,1,Kharif,1.6672088209201132,0,14-05-2024,14-05-2024,0
1767,52309,321424,3.8,1.47,3,2,Rabi,6.144716970311037,1.5,25-12-2024,24-12-2024,0
1768,172767,124893,0.99,4.82,3,7,Rabi,0.7228984701939607,0.42857142857142855,28-05-2024,24-05-2024,0
1769,136751,440951,9.54,4.78,1,3,Kharif,3.2244809909982375,0.3333333333333333,22-04-2024,19-04-2024,0
1770,38318,194318,3.88,4.79,1,1,Zaid,5.071193694869252,1,29-08-2024,25-08-2024,0
1771,135391,337588,0.68,3.83,2,7,Kharif,2.493430139374109,0.2857142857142857,28-02-2024,26-02-2024,0
1772,56368,94109,1.15,4.31,0,6,Rabi,1.6695465512347432,0,21-04-2024,17-04-2024,0
1773,175964,421355,5.88,2.25,2,2,Kharif,2.3945522947875704,1,16-12-2024,14-12-2024,0
1774,40239,456281,2.11,2.53,3,3,Rabi,11.339272844752603,1,30-07-2024,28-07-2024,0
1775,105186,327259,1.88,1.71,4,1,Zaid,3.111241039682087,4,31-10-2024,28-10-2024,0
1776,139374,457218,6.71,1.08,2,7,Zaid,3.2805114296784192,0.2857142857142857,12-04-2024,11-04-2024,0
1777,113430,164921,4.57,4.03,2,7,Zaid,1.4539451644185841,0.2857142857142857,08-04-2024,08-04-2024,0
1778,189421,281343,2.91,1.56,1,6,Kharif,1.485278823361718,0.16666666666666666,24-10-2024,20-10-2024,0
1779,210091,453923,4.78,3.98,4,4,Rabi,2.160601834,1,25-04-2024,24-04-2024,0
1780,59979,221713,4.54,4.02,1,6,Zaid,3.6965104453225295,0.16666666666666666,23-03-2024,22-03-2024,0
1781,196128,442508,0.92,4.27,1,3,Kharif,2.256220427475934,0.3333333333333333,04-11-2024,01-11-2024,0
1782,44009,312238,9.91,2.78,3,7,Kharif,7.0948669590311075,0.42857142857142855,10-05-2024,07-05-2024,0
1783,40860,384956,8.89,4.88,1,1,Zaid,9.421341165,1,16-07-2024,14-07-2024,0
1784,191150,236404,6.48,2.95,0,7,Zaid,1.2367460109861366,0,23-10-2024,20-10-2024,0
1785,26589,405139,1.45,4.29,0,1,Kharif,15.237090526157434,0,18-04-2024,16-04-2024,0
1786,50982,371864,4.07,4.03,4,3,Kharif,7.294025342277666,1.3333333333333333,30-11-2024,26-11-2024,0
1787,64845,459146,5.54,4.33,0,5,Zaid,7.080669288302876,0,07-09-2024,04-09-2024,0
1788,256444,364596,4.77,2.32,0,7,Kharif,1.4217372993714028,0,24-08-2024,23-08-2024,0
1789,291984,352912,5.32,2.98,1,4,Zaid,1.208668968162639,0.25,06-02-2024,04-02-2024,0
1790,199541,421698,3.34,4.84,0,6,Zaid,2.1133401155652223,0,09-12-2024,07-12-2024,0
1791,158604,347560,7.7,2.57,1,5,Zaid,2.191369700638067,0.2,25-11-2024,25-11-2024,0
1792,211373,191503,4.53,2.23,1,5,Zaid,0.9059955623471304,0.2,10-08-2024,10-08-2024,0
1793,139667,385014,1.27,3.51,0,4,Zaid,2.7566569053534478,0,06-09-2024,06-09-2024,0
1794,59244,449158,6.63,4.39,2,2,Kharif,7.5814934845722775,1,25-04-2024,23-04-2024,0
1795,127772,167928,4.61,3.81,3,5,Zaid,1.3142785586826535,0.6,11-03-2024,08-03-2024,0
1796,120965,106332,8.37,3.41,3,7,Rabi,0.8790311247054933,0.42857142857142855,25-08-2024,21-08-2024,0
1797,54142,159699,4.33,2.37,1,6,Rabi,2.9496324480070926,0.16666666666666666,21-06-2024,18-06-2024,0
1798,82969,86660,7.05,4.87,4,3,Kharif,1.0444864949559474,1.3333333333333333,17-05-2024,17-05-2024,0
1799,153451,276845,1.01,2.59,4,1,Zaid,1.8041263986549452,4,28-12-2024,22-02-2025,1
1800,229550,462707,8.86,2.42,1,6,Rabi,2.0157133522108475,0.16666666666666666,23-02-2024,23-02-2024,0
1801,181017,460600,5.28,3.48,1,2,Kharif,2.5445123938635597,0.5,14-06-2024,12-06-2024,0
1802,216339,208829,6.46,2.5,3,5,Zaid,0.9652859632336287,0.6,22-04-2024,21-04-2024,0
1803,292611,493862,0.67,1.86,1,2,Zaid,1.687776604433873,0.5,11-07-2024,10-07-2024,0
1804,54169,66829,1.55,4.35,0,1,Kharif,1.2337130092857538,0,20-06-2024,19-06-2024,0
1805,289843,118165,9.06,1.5,2,6,Rabi,0.40768623,0.3333333333333333,16-09-2024,13-09-2024,0
1806,123153,196854,6.14,3.83,1,1,Rabi,1.598450708,1,18-10-2024,17-10-2024,0
1807,280281,372030,4.89,2.21,0,5,Rabi,1.327346484420992,0,04-12-2024,01-12-2024,0
1808,245648,167862,2.21,3.9,4,4,Rabi,0.6833436461929264,1,26-09-2024,26-09-2024,0
1809,61598,463767,3.51,2.34,0,3,Rabi,7.528929510698399,0,08-08-2024,07-08-2024,0
1810,225662,127173,0.94,1.44,1,3,Rabi,0.5635552286162491,0.3333333333333333,27-09-2024,23-09-2024,0
1811,160973,368521,5.45,3.9,2,7,Kharif,2.289334236176253,0.2857142857142857,08-09-2024,06-09-2024,0
1812,174525,473714,1.71,4.79,3,6,Kharif,2.7143045408967197,0.5,14-01-2024,12-01-2024,0
1813,204249,452521,9,3.86,2,2,Kharif,2.2155359389764455,1,21-02-2024,17-02-2024,0
1814,96067,208810,6.95,2.89,4,6,Kharif,2.1735871839445386,0.6666666666666666,23-11-2024,23-11-2024,0
1815,24799,274842,5.39,1.52,4,7,Zaid,11.082785596193395,0.5714285714285714,25-12-2024,25-12-2024,0
1816,36490,478410,8.15,2.51,2,1,Zaid,13.110715264456015,2,15-07-2024,13-07-2024,0
1817,165250,232235,2.77,1.83,0,3,Zaid,1.405355522,0,26-03-2024,25-03-2024,0
1818,110710,142199,8.28,1.28,1,7,Zaid,1.2844277843013279,0.14285714285714285,15-02-2024,11-02-2024,0
1819,32937,308006,3.13,2.86,3,2,Rabi,9.351367762698485,1.5,15-05-2024,14-05-2024,0
1820,186730,396821,3.54,2.52,3,1,Zaid,2.1251057676859637,3,20-10-2024,17-10-2024,0
1821,64588,251657,4.31,4.94,2,6,Kharif,3.8963429739270454,0.3333333333333333,03-08-2024,02-08-2024,0
1822,246406,110262,5.5,3.71,1,3,Zaid,0.44748098666428576,0.3333333333333333,08-11-2024,07-11-2024,0
1823,192370,461885,5.26,4.8,4,4,Kharif,2.4010240682019024,1,19-02-2024,15-02-2024,0
1824,292976,448601,4.83,4.26,3,4,Zaid,1.5311868548959642,0.75,07-06-2024,03-06-2024,0
1825,31002,479369,8.05,4.13,1,6,Rabi,15.462518547190504,0.16666666666666666,20-02-2024,17-02-2024,0
1826,230995,317984,7.04,1.08,0,5,Rabi,1.3765839087426135,0,06-08-2024,06-08-2024,0
1827,282328,453600,4.27,2.66,2,1,Rabi,1.6066419200362698,2,15-09-2024,14-09-2024,0
1828,136775,83368,1.26,4.55,0,6,Zaid,0.6095265947724365,0,24-03-2024,20-03-2024,0
1829,185882,394441,7.68,1.39,3,2,Zaid,2.121996750626742,1.5,08-11-2024,04-11-2024,0
1830,299311,137844,7.84,4.71,0,7,Zaid,0.4605377015879804,0,24-12-2024,20-12-2024,0
1831,161854,223074,9.31,4.61,4,4,Zaid,1.3782421194409777,1,11-06-2024,11-06-2024,0
1832,242869,356505,3.78,1.59,1,5,Rabi,1.467890097130552,0.2,11-05-2024,10-05-2024,0
1833,120960,108465,2.37,1.06,3,6,Zaid,0.8967013888888888,0.5,10-06-2024,08-06-2024,0
1834,237804,237488,6.69,1.54,4,5,Zaid,0.9986711745807472,0.8,19-10-2024,16-10-2024,0
1835,170716,274731,5.19,3.29,1,5,Zaid,1.6092867686684318,0.2,29-06-2024,25-06-2024,0
1836,86846,406826,1.71,1.42,1,7,Kharif,4.6844529396863415,0.14285714285714285,29-06-2024,25-06-2024,0
1837,53236,95076,8.15,2.1,3,5,Rabi,1.7859343301525283,0.6,25-01-2024,21-01-2024,0
1838,63773,233230,3.56,2.75,0,6,Zaid,3.6571903470120586,0,04-12-2024,01-12-2024,0
1839,196660,483749,8.98,1.24,0,4,Zaid,2.4598240618326046,0,29-12-2024,25-12-2024,0
1840,260003,380484,2.55,2.6,0,2,Kharif,1.4633831148102137,0,05-11-2024,04-11-2024,0
1841,281484,293990,1.56,3.26,2,7,Rabi,1.0444288130053574,0.2857142857142857,01-06-2024,30-05-2024,0
1842,139952,130145,1,1.04,0,3,Zaid,0.9299259746198697,0,20-11-2024,19-11-2024,0
1843,149327,391458,9.87,2.22,4,4,Zaid,2.621481715,1,24-06-2024,20-06-2024,0
1844,223161,400933,6.94,2.18,0,1,Kharif,1.7966087264351747,0,02-10-2024,29-09-2024,0
1845,163979,198408,1.4,3.93,3,4,Kharif,1.209959811927137,0.75,24-06-2024,21-06-2024,0
1846,288616,465596,8.54,3.68,2,7,Kharif,1.613202317265848,0.2857142857142857,10-11-2024,08-11-2024,0
1847,27008,399995,7.71,1.27,1,2,Kharif,14.810241409952607,0.5,14-07-2024,14-07-2024,0
1848,69104,205355,3.95,2.49,4,4,Zaid,2.9716803658254225,1,03-03-2024,28-02-2024,0
1849,91442,62279,0.79,1.42,2,7,Kharif,0.6810765293847466,0.2857142857142857,18-08-2024,15-08-2024,0
1850,240079,54787,2.79,3.06,0,5,Kharif,0.2282040495003728,0,07-06-2024,04-06-2024,0
1851,120271,117388,9.26,3.63,3,7,Rabi,0.9760291342052532,0.42857142857142855,01-07-2024,27-06-2024,0
1852,212268,377844,1.74,1.97,1,6,Kharif,1.7800327887387641,0.16666666666666666,15-04-2024,14-04-2024,0
1853,124493,335201,2.98,1.39,1,1,Zaid,2.692528897207072,1,11-04-2024,11-04-2024,0
1854,254046,244855,6.45,1.12,0,7,Kharif,0.9638215126394433,0,07-05-2024,03-05-2024,0
1855,29907,407969,1.64,3.13,3,3,Kharif,13.641254555789615,1,10-03-2024,10-03-2024,0
1856,249632,306216,7.22,2.92,0,3,Kharif,1.2266696577361877,0,16-09-2024,12-09-2024,0
1857,165949,309673,9.88,2.59,4,2,Zaid,1.8660733116800945,2,07-10-2024,04-10-2024,0
1858,118746,151248,8.92,2.1,1,1,Zaid,1.2737102723460159,1,04-07-2024,04-07-2024,0
1859,70859,487507,2.11,1,2,1,Kharif,6.879958791402645,2,09-06-2024,09-06-2024,0
1860,81779,156371,4.7,3.58,2,5,Kharif,1.9121168026021351,0.4,28-03-2024,26-03-2024,0
1861,182495,333446,8.06,1.96,4,3,Kharif,1.8271514288062687,1.3333333333333333,04-01-2024,02-01-2024,0
1862,218107,73814,1.66,1.26,1,5,Kharif,0.3384302200296185,0.2,25-09-2024,21-09-2024,0
1863,152841,354422,9.59,4.98,3,6,Zaid,2.318893490620972,0.5,06-06-2024,03-06-2024,0
1864,39420,206308,7.36,4.54,1,2,Zaid,5.233587011669203,0.5,17-04-2024,15-04-2024,0
1865,162298,173108,9.98,1.98,1,6,Kharif,1.0666058731469272,0.16666666666666666,23-12-2024,19-12-2024,0
1866,229944,238349,9.8,2.18,1,7,Kharif,1.0365523779702883,0.14285714285714285,18-02-2024,17-02-2024,0
1867,114242,449576,5.87,1.31,4,6,Zaid,3.9352952504332905,0.6666666666666666,20-11-2024,17-11-2024,0
1868,254537,223420,1.39,2.94,3,3,Kharif,0.8777505824300593,1,04-05-2024,30-04-2024,0
1869,144541,273283,4.02,1.69,2,5,Kharif,1.8906953736310113,0.4,14-01-2024,11-01-2024,0
1870,140423,270788,1.99,3.74,2,6,Zaid,1.9283735570383769,0.3333333333333333,11-06-2024,07-06-2024,0
1871,171619,135237,6.95,4.82,1,4,Zaid,0.7880071553848933,0.25,12-12-2024,08-12-2024,0
1872,53434,334246,6.1,4.59,4,4,Rabi,6.255305611,1,16-12-2024,13-12-2024,0
1873,260879,154663,2.95,4.01,0,2,Kharif,0.5928533918023298,0,04-04-2024,04-04-2024,0
1874,171171,271578,4.6,2.61,0,5,Kharif,1.5865888497467444,0,24-03-2024,20-03-2024,0
1875,51828,118040,6.8,1.61,3,3,Rabi,2.277533379640349,1,20-09-2024,16-09-2024,0
1876,108636,214763,9.69,3.9,0,7,Rabi,1.9769045252034316,0,06-07-2024,03-07-2024,0
1877,183558,473556,7.01,4.35,1,5,Rabi,2.5798712123688428,0.2,27-04-2024,26-04-2024,0
1878,238008,389099,6.72,1.32,4,1,Rabi,1.6348147961413062,4,11-12-2024,18-12-2024,1
1879,146440,223806,9.09,3.1,2,5,Rabi,1.5283119366293363,0.4,19-06-2024,19-06-2024,0
1880,170933,467341,8.92,4.39,0,1,Zaid,2.7340595437978625,0,22-08-2024,22-08-2024,0
1881,236831,409830,8.45,1.7,1,7,Zaid,1.7304744733586397,0.14285714285714285,14-12-2024,11-12-2024,0
1882,189162,78805,1.07,4,2,6,Kharif,0.41660058574132225,0.3333333333333333,13-07-2024,12-07-2024,0
1883,288448,292941,0.79,4.83,4,3,Zaid,1.0155764643887286,1.3333333333333333,27-01-2024,24-01-2024,0
1884,137771,125842,7.65,1.84,1,5,Zaid,0.9134142889287296,0.2,08-02-2024,06-02-2024,0
1885,246218,414749,7.4,1.38,3,1,Zaid,1.6844787952139975,3,15-09-2024,29-09-2024,1
1886,143252,187022,3.14,2.32,1,4,Kharif,1.3055454723145226,0.25,28-10-2024,26-10-2024,0
1887,152633,103205,8.03,3.31,0,3,Kharif,0.6761643943315011,0,20-02-2024,20-02-2024,0
1888,179402,459355,4.31,3.25,0,6,Zaid,2.560478701463752,0,03-12-2024,29-11-2024,0
1889,187806,354981,1.92,4.83,2,7,Zaid,1.8901472796396281,0.2857142857142857,24-09-2024,21-09-2024,0
1890,128119,412301,5.7,1.1,1,1,Rabi,3.2181097261140033,1,29-09-2024,28-09-2024,0
1891,279554,462156,1.01,1.28,4,2,Zaid,1.653190439056497,2,22-02-2024,18-02-2024,0
1892,169477,52821,7.84,2.3,2,2,Rabi,0.31167061017129166,1,15-07-2024,13-08-2024,1
1893,243626,260704,7.56,3.64,4,2,Rabi,1.070099250490506,2,06-07-2024,28-07-2024,1
1894,111954,335262,8.55,4.04,0,3,Rabi,2.9946406559837078,0,06-12-2024,05-12-2024,0
1895,193312,282415,1.55,3.89,0,2,Zaid,1.4609284472769408,0,27-10-2024,26-10-2024,0
1896,74391,51607,8.12,4.16,2,4,Kharif,0.6937263916333966,0.5,15-03-2024,11-03-2024,0
1897,293298,437686,3.61,4.69,2,5,Zaid,1.4922911168845339,0.4,23-03-2024,19-03-2024,0
1898,65111,276325,3.09,2.1,0,3,Kharif,4.243906559567508,0,07-02-2024,05-02-2024,0
1899,124570,213645,0.84,4.22,1,3,Zaid,1.715059805731717,0.3333333333333333,12-05-2024,11-05-2024,0
1900,192425,197083,6.87,1.7,0,3,Kharif,1.0242068338313628,0,09-03-2024,09-03-2024,0
1901,53087,125952,7.9,3.95,0,5,Zaid,2.372558253433044,0,14-05-2024,12-05-2024,0
1902,117799,181016,3.58,3.08,1,6,Rabi,1.5366514146979176,0.16666666666666666,29-08-2024,28-08-2024,0
1903,57664,442070,5.7,1.92,4,4,Rabi,7.666308268590455,1,13-01-2024,09-01-2024,0
1904,257528,473345,3.97,4.52,0,2,Kharif,1.8380331459103476,0,28-02-2024,24-02-2024,0
1905,165906,309966,5.38,4.24,3,5,Kharif,1.8683230262919968,0.6,01-08-2024,30-07-2024,0
1906,42820,266112,8.32,4.7,0,7,Zaid,6.214666043904717,0,28-06-2024,28-06-2024,0
1907,60262,403464,2.72,4.77,0,5,Kharif,6.695164448574558,0,22-07-2024,19-07-2024,0
1908,109023,257012,2.04,2.17,1,3,Rabi,2.3574108215697605,0.3333333333333333,15-05-2024,15-05-2024,0
1909,248356,464452,1.15,1.05,4,1,Kharif,1.8701058158449968,4,03-03-2024,08-04-2024,1
1910,176978,267715,7.32,2.06,1,3,Zaid,1.512702143769282,0.3333333333333333,02-11-2024,31-10-2024,0
1911,44119,113560,5.17,1.51,1,7,Zaid,2.5739477322695437,0.14285714285714285,01-01-2024,01-01-2024,0
1912,150085,380429,2.11,2.87,0,6,Rabi,2.5347569710497386,0,02-07-2024,30-06-2024,0
1913,284208,145614,4.92,2.87,0,1,Rabi,0.5123501097787536,0,10-02-2024,07-02-2024,0
1914,83960,172994,1.56,1.85,4,3,Zaid,2.060433539780848,1.3333333333333333,11-11-2024,08-11-2024,0
1915,47949,203893,5.53,4.05,3,2,Rabi,4.252288890279255,1.5,19-09-2024,16-09-2024,0
1916,70701,362655,9.31,1.36,0,7,Rabi,5.129418254338694,0,19-08-2024,19-08-2024,0
1917,90246,219964,0.57,3.77,3,7,Zaid,2.4373822662500277,0.42857142857142855,04-08-2024,01-08-2024,0
1918,183024,186692,2.8,2.75,3,4,Zaid,1.0200410875076493,0.75,02-04-2024,30-03-2024,0
1919,132192,408720,2.1,4.17,0,6,Zaid,3.0918663761801017,0,26-03-2024,25-03-2024,0
1920,173305,372452,9.63,1.16,0,7,Kharif,2.149112835751998,0,31-05-2024,31-05-2024,0
1921,71786,131271,4.2,2.95,2,4,Zaid,1.828643468085699,0.5,15-06-2024,12-06-2024,0
1922,89381,423944,3.72,2.52,0,3,Rabi,4.743110951992034,0,20-07-2024,19-07-2024,0
1923,231470,484448,5.21,2.72,3,5,Rabi,2.092919168790772,0.6,31-05-2024,29-05-2024,0
1924,139599,279789,3.77,3.5,3,2,Rabi,2.004233554681624,1.5,24-03-2024,24-03-2024,0
1925,99711,191123,6.86,1.07,1,7,Rabi,1.9167694637502382,0.14285714285714285,28-10-2024,24-10-2024,0
1926,274340,475538,4.29,2.84,1,1,Kharif,1.7333892250492091,1,20-09-2024,16-09-2024,0
1927,298017,144485,6.08,1.8,3,6,Kharif,0.4848213356956147,0.5,19-01-2024,18-01-2024,0
1928,232916,317606,1.48,1.51,3,1,Kharif,1.363607480808532,3,24-04-2024,26-05-2024,1
1929,134688,51783,5.25,4.17,4,1,Kharif,0.38446632216678545,4,24-01-2024,02-02-2024,1
1930,199158,116770,9.48,4.46,1,1,Rabi,0.5863184004659617,1,08-06-2024,06-06-2024,0
1931,154363,255156,1.11,1.78,2,1,Kharif,1.6529608779305922,2,26-05-2024,26-05-2024,0
1932,205385,360113,5.6,1.85,2,6,Kharif,1.7533558925919615,0.3333333333333333,14-10-2024,13-10-2024,0
1933,140424,413399,7.94,2.73,3,4,Rabi,2.943934085341537,0.75,06-05-2024,06-05-2024,0
1934,218343,336459,1.95,4.32,0,1,Kharif,1.5409653618389414,0,14-11-2024,12-11-2024,0
1935,30108,254706,4.02,2.14,0,7,Rabi,8.459744918294142,0,08-07-2024,05-07-2024,0
1936,179429,382640,6.44,1.06,1,2,Rabi,2.132542677047746,0.5,30-04-2024,27-04-2024,0
1937,273189,473873,4.83,1.82,0,1,Zaid,1.734597659495807,0,28-01-2024,25-01-2024,0
1938,106675,334487,5.64,4.84,0,1,Kharif,3.1355706585423015,0,14-03-2024,11-03-2024,0
1939,297928,429590,4.13,3.34,0,5,Zaid,1.4419255659085417,0,26-09-2024,25-09-2024,0
1940,177904,498034,6.56,2.22,1,4,Kharif,2.799453637917079,0.25,08-09-2024,06-09-2024,0
1941,131145,455060,7.01,1.48,3,4,Kharif,3.4698997293072553,0.75,04-12-2024,01-12-2024,0
1942,299677,413601,2.2,1.01,1,1,Rabi,1.3801559679254665,1,18-02-2024,17-02-2024,0
1943,200060,453564,9.39,3.66,2,6,Rabi,2.2671398580425874,0.3333333333333333,10-01-2024,06-01-2024,0
1944,117275,483632,5.42,4.44,1,5,Rabi,4.123913877638031,0.2,27-05-2024,23-05-2024,0
1945,134441,150782,3.52,2.47,3,2,Zaid,1.1215477421322364,1.5,08-07-2024,04-07-2024,0
1946,149401,146643,9.18,1.93,0,2,Rabi,0.9815396148620157,0,07-08-2024,07-08-2024,0
1947,88363,239668,7.1,2.23,1,4,Kharif,2.7123117141790116,0.25,30-11-2024,27-11-2024,0
1948,85555,148979,2.65,2.87,1,6,Zaid,1.7413242943135994,0.16666666666666666,10-05-2024,06-05-2024,0
1949,122020,284618,9.91,4.11,1,6,Zaid,2.332552040649074,0.16666666666666666,01-01-2024,30-12-2023,0
1950,230694,312051,7.69,2.82,2,5,Kharif,1.3526619678015033,0.4,11-10-2024,10-10-2024,0
1951,132168,159813,3.82,1.85,1,7,Zaid,1.2091656074087525,0.14285714285714285,22-01-2024,21-01-2024,0
1952,121967,443345,1.12,3.96,1,3,Kharif,3.634958636352456,0.3333333333333333,26-01-2024,26-01-2024,0
1953,258788,320977,8.14,1.83,1,2,Rabi,1.2403086696446513,0.5,02-09-2024,30-08-2024,0
1954,269240,378019,6.45,4.29,3,3,Kharif,1.4040224335165652,1,22-07-2024,18-07-2024,0
1955,135637,311046,2.64,2.87,4,6,Zaid,2.2932238253573876,0.6666666666666666,06-10-2024,04-10-2024,0
1956,289981,257780,2,3.07,2,6,Rabi,0.8889547935899249,0.3333333333333333,01-12-2024,30-11-2024,0
1957,85206,60934,6.24,1.22,2,3,Zaid,0.7151374316362697,0.6666666666666666,12-05-2024,09-05-2024,0
1958,261630,460604,6.12,1.05,4,7,Kharif,1.760516760310362,0.5714285714285714,30-01-2024,30-01-2024,0
1959,277476,364920,3.66,3.26,4,4,Kharif,1.315140768931367,1,25-03-2024,21-03-2024,0
1960,114452,446135,7.35,2.02,3,5,Kharif,3.8980096459651206,0.6,01-07-2024,29-06-2024,0
1961,37540,216901,9.49,1.87,1,5,Rabi,5.777863612147043,0.2,25-09-2024,21-09-2024,0
1962,291896,262620,6.61,4.44,3,1,Zaid,0.8997040041658673,3,24-04-2024,18-05-2024,1
1963,275908,315192,7.96,2.18,2,2,Zaid,1.142380793597866,1,07-02-2024,03-02-2024,0
1964,140918,402180,6.89,4.14,3,6,Kharif,2.854000198697115,0.5,04-07-2024,30-06-2024,0
1965,37829,317981,6.77,3.19,2,7,Zaid,8.405746913743425,0.2857142857142857,05-06-2024,05-06-2024,0
1966,270186,256604,5.65,2.55,4,3,Rabi,0.9497309261027589,1.3333333333333333,27-08-2024,27-08-2024,0
1967,29179,219695,8.31,1.87,4,6,Rabi,7.529216217142466,0.6666666666666666,29-04-2024,27-04-2024,0
1968,196535,223226,2.72,2.96,4,7,Kharif,1.1358078713715114,0.5714285714285714,02-06-2024,01-06-2024,0
1969,37401,470945,0.8,3.78,3,1,Kharif,12.591775620972701,3,24-04-2024,22-04-2024,0
1970,265221,74067,4.19,4.28,2,1,Zaid,0.27926521655525016,2,06-04-2024,30-04-2024,1
1971,117421,227587,1.94,1.7,0,4,Rabi,1.9382137777739927,0,17-05-2024,17-05-2024,0
1972,238023,217157,8.35,3.31,0,4,Zaid,0.9123362028039307,0,21-09-2024,18-09-2024,0
1973,210690,471667,3.44,1.96,0,6,Zaid,2.2386776781052733,0,01-01-2024,28-12-2023,0
1974,188904,190517,3.23,2.29,4,4,Zaid,1.0085387286664125,1,15-08-2024,13-08-2024,0
1975,187659,315508,2.55,3.89,4,7,Rabi,1.6812836048364321,0.5714285714285714,17-06-2024,17-06-2024,0
1976,45345,398039,2,1.21,4,7,Zaid,8.778013011357372,0.5714285714285714,03-10-2024,02-10-2024,0
1977,173023,409743,9.21,2.58,0,7,Rabi,2.3681418077365435,0,09-06-2024,06-06-2024,0
1978,23934,126945,2.72,3.94,4,7,Rabi,5.303960892454249,0.5714285714285714,22-09-2024,19-09-2024,0
1979,105997,291830,6.85,3.62,4,6,Zaid,2.7531911280507937,0.6666666666666666,07-07-2024,05-07-2024,0
1980,119248,74604,3.55,1.41,4,2,Rabi,0.6256205554810144,2,07-05-2024,18-06-2024,1
1981,30680,163508,8.7,3.64,2,6,Kharif,5.329465449804433,0.3333333333333333,04-09-2024,31-08-2024,0
1982,226068,477769,2.62,1.51,4,6,Rabi,2.113386237769167,0.6666666666666666,26-08-2024,26-08-2024,0
1983,66659,438127,6.37,4.01,3,4,Zaid,6.572660856,0.75,24-04-2024,21-04-2024,0
1984,59913,285237,5.82,3.78,3,1,Rabi,4.760853237193931,3,27-10-2024,24-10-2024,0
1985,165991,386091,1.8,2.95,2,2,Rabi,2.3259755046960375,1,15-05-2024,15-05-2024,0
1986,88625,457458,8.83,1.72,2,3,Zaid,5.161726375176305,0.6666666666666666,10-10-2024,09-10-2024,0
1987,85950,109612,1.66,1.45,2,5,Zaid,1.2752995927865038,0.4,11-12-2024,08-12-2024,0
1988,274467,105535,0.8,3.03,4,3,Zaid,0.3845088844924891,1.3333333333333333,30-03-2024,23-05-2024,1
1989,44507,174225,2.57,2.57,1,1,Rabi,3.914552766980475,1,01-10-2024,30-09-2024,0
1990,205915,301762,2.71,3.35,2,5,Kharif,1.4654687613821238,0.4,22-08-2024,20-08-2024,0
1991,212343,112726,6.04,2.95,1,1,Zaid,0.5308675115261628,1,24-05-2024,13-07-2024,1
1992,23625,88237,1.37,4,3,1,Kharif,3.734899470899471,3,30-11-2024,30-11-2024,0
1993,71524,224980,8.04,3.68,1,5,Kharif,3.1455175885017614,0.2,13-08-2024,13-08-2024,0
1994,286404,349740,5.66,2.73,3,3,Kharif,1.221142162818955,1,12-01-2024,09-01-2024,0
1995,162049,499450,7.32,3.45,4,6,Zaid,3.082092453517146,0.6666666666666666,14-06-2024,12-06-2024,0
1996,148476,386369,2.38,3.93,4,2,Zaid,2.602232010560629,2,02-09-2024,29-08-2024,0
1997,49379,87780,5.66,4.2,2,7,Rabi,1.7776787703274672,0.2857142857142857,26-09-2024,24-09-2024,0
1998,164177,480715,5.45,4.91,4,6,Kharif,2.928028895643117,0.6666666666666666,19-09-2024,19-09-2024,0
1999,55788,170754,7.62,2.1,2,7,Rabi,3.0607657560765755,0.2857142857142857,09-11-2024,09-11-2024,0
